i_callback,n_jobs,n_expr,i_military,i_computer,first_name,sex,i_female,i_male,race,i_black,i_white
1,3,7,0,0,Brad,m,0,1,w,0,1
0,2,6,0,0,Ebony,f,1,0,b,1,0
1,4,7,0,1,Neil,m,0,1,w,0,1
1,4,4,1,1,Rasheed,m,0,1,b,1,0
1,4,4,0,1,Carrie,f,1,0,w,0,1
1,2,4,0,1,Latoya,f,1,0,b,1,0
0,5,7,1,1,Anne,f,1,0,w,0,1
1,4,6,0,1,Carrie,f,1,0,w,0,1
0,4,6,0,1,Ebony,f,1,0,b,1,0
0,2,3,0,0,Hakim,m,0,1,b,1,0
1,4,9,0,1,Keisha,f,1,0,b,1,0
0,3,4,0,1,Kenya,f,1,0,b,1,0
0,3,2,0,1,Neil,m,0,1,w,0,1
0,2,4,0,0,Todd,m,0,1,w,0,1
0,2,4,0,1,Kristen,f,1,0,w,0,1
0,3,8,0,1,Sarah,f,1,0,w,0,1
0,1,4,0,1,Tamika,f,1,0,b,1,0
0,3,5,0,1,Tanisha,f,1,0,b,1,0
1,2,6,0,1,Allison,f,1,0,w,0,1
1,4,11,0,1,Ebony,f,1,0,b,1,0
1,3,3,1,1,Latoya,f,1,0,b,1,0
0,3,5,0,1,Laurie,f,1,0,w,0,1
0,2,6,0,0,Darnell,m,0,1,b,1,0
0,3,6,0,0,Jay,m,0,1,w,0,1
0,3,5,1,0,Brendan,m,0,1,w,0,1
0,3,7,0,1,Darnell,m,0,1,b,1,0
0,2,5,0,1,Geoffrey,m,0,1,w,0,1
0,3,3,0,1,Latoya,f,1,0,b,1,0
0,3,6,1,1,Aisha,f,1,0,b,1,0
0,3,7,0,1,Allison,f,1,0,w,0,1
0,3,6,0,0,Jay,m,0,1,w,0,1
0,3,7,1,1,Kenya,f,1,0,b,1,0
0,3,2,0,1,Kristen,f,1,0,w,0,1
0,4,6,0,1,Lakisha,f,1,0,b,1,0
0,2,6,0,1,Meredith,f,1,0,w,0,1
0,2,2,0,0,Tyrone,m,0,1,b,1,0
0,2,15,0,1,Anne,f,1,0,w,0,1
0,5,13,1,1,Carrie,f,1,0,w,0,1
0,1,12,0,1,Kenya,f,1,0,b,1,0
0,4,11,0,1,Latoya,f,1,0,b,1,0
0,2,7,0,1,Carrie,f,1,0,w,0,1
0,3,7,0,0,Greg,m,0,1,w,0,1
0,3,2,0,0,Jay,m,0,1,w,0,1
0,4,7,0,1,Kenya,f,1,0,b,1,0
0,3,7,0,1,Latoya,f,1,0,b,1,0
0,4,5,0,1,Meredith,f,1,0,w,0,1
0,2,2,0,0,Rasheed,m,0,1,b,1,0
0,4,6,0,1,Tanisha,f,1,0,b,1,0
0,3,4,0,1,Anne,f,1,0,w,0,1
0,5,4,1,1,Latoya,f,1,0,b,1,0
0,4,4,0,1,Sarah,f,1,0,w,0,1
0,3,4,0,1,Tanisha,f,1,0,b,1,0
0,3,5,1,0,Carrie,f,1,0,w,0,1
0,2,5,0,1,Hakim,m,0,1,b,1,0
0,1,11,0,1,Emily,f,1,0,w,0,1
0,5,12,0,1,Lakisha,f,1,0,b,1,0
0,2,25,0,1,Latoya,f,1,0,b,1,0
0,6,11,0,1,Sarah,f,1,0,w,0,1
0,3,6,0,1,Allison,f,1,0,w,0,1
0,4,6,0,1,Ebony,f,1,0,b,1,0
0,2,2,0,1,Kristen,f,1,0,w,0,1
0,3,5,0,1,Tamika,f,1,0,b,1,0
0,2,4,1,1,Brendan,m,0,1,w,0,1
0,3,5,0,0,Latoya,f,1,0,b,1,0
0,3,5,0,0,Brendan,m,0,1,w,0,1
1,3,3,0,1,Ebony,f,1,0,b,1,0
1,4,8,0,1,Emily,f,1,0,w,0,1
1,3,18,0,1,Latonya,f,1,0,b,1,0
0,2,4,0,1,Latoya,f,1,0,b,1,0
1,3,8,0,1,Laurie,f,1,0,w,0,1
1,4,9,0,1,Aisha,f,1,0,b,1,0
0,3,12,0,1,Carrie,f,1,0,w,0,1
0,3,4,0,1,Geoffrey,m,0,1,w,0,1
0,2,5,0,0,Jermaine,m,0,1,b,1,0
0,3,8,0,1,Keisha,f,1,0,b,1,0
1,4,8,0,1,Kristen,f,1,0,w,0,1
0,3,6,0,0,Latonya,f,1,0,b,1,0
0,3,3,0,1,Laurie,f,1,0,w,0,1
0,4,7,0,1,Lakisha,f,1,0,b,1,0
0,5,9,0,1,Sarah,f,1,0,w,0,1
0,2,2,0,1,Emily,f,1,0,w,0,1
0,3,2,0,0,Jamal,m,0,1,b,1,0
0,3,5,0,0,Brad,m,0,1,w,0,1
0,2,4,0,1,Tamika,f,1,0,b,1,0
0,2,1,0,1,Allison,f,1,0,w,0,1
0,6,7,0,0,Latonya,f,1,0,b,1,0
0,5,26,0,1,Meredith,f,1,0,w,0,1
0,6,16,0,1,Tamika,f,1,0,b,1,0
0,2,6,0,1,Ebony,f,1,0,b,1,0
1,3,4,0,0,Geoffrey,m,0,1,w,0,1
0,2,4,0,1,Keisha,f,1,0,b,1,0
0,4,11,0,1,Laurie,f,1,0,w,0,1
0,2,6,0,1,Meredith,f,1,0,w,0,1
0,4,11,0,1,Tanisha,f,1,0,b,1,0
0,3,2,0,1,Aisha,f,1,0,b,1,0
0,2,4,0,0,Brad,m,0,1,w,0,1
0,2,5,0,0,Leroy,m,0,1,b,1,0
0,3,6,0,0,Neil,m,0,1,w,0,1
0,4,4,0,1,Lakisha,f,1,0,b,1,0
0,5,5,0,1,Latoya,f,1,0,b,1,0
0,2,4,0,1,Meredith,f,1,0,w,0,1
0,4,5,0,1,Sarah,f,1,0,w,0,1
0,4,4,0,1,Kristen,f,1,0,w,0,1
0,2,6,0,0,Latonya,f,1,0,b,1,0
0,2,6,0,0,Laurie,f,1,0,w,0,1
0,6,7,0,1,Sarah,f,1,0,w,0,1
0,2,5,0,1,Tamika,f,1,0,b,1,0
0,4,6,0,1,Tanisha,f,1,0,b,1,0
0,5,8,0,1,Allison,f,1,0,w,0,1
0,4,3,0,1,Kenya,f,1,0,b,1,0
0,2,6,0,0,Meredith,f,1,0,w,0,1
0,3,6,0,1,Tamika,f,1,0,b,1,0
0,5,10,0,1,Anne,f,1,0,w,0,1
0,3,2,0,1,Keisha,f,1,0,b,1,0
0,5,8,0,1,Kristen,f,1,0,w,0,1
0,3,4,0,1,Lakisha,f,1,0,b,1,0
0,3,5,1,1,Aisha,f,1,0,b,1,0
0,4,5,0,1,Allison,f,1,0,w,0,1
0,2,5,0,0,Carrie,f,1,0,w,0,1
0,1,9,0,1,Darnell,m,0,1,b,1,0
0,4,5,0,1,Jill,f,1,0,w,0,1
0,4,5,0,1,Keisha,f,1,0,b,1,0
0,4,10,0,1,Allison,f,1,0,w,0,1
0,3,6,0,0,Brett,m,0,1,w,0,1
0,4,11,0,1,Emily,f,1,0,w,0,1
0,4,6,0,1,Latonya,f,1,0,b,1,0
0,5,3,1,1,Latoya,f,1,0,b,1,0
0,3,5,0,0,Tyrone,m,0,1,b,1,0
0,2,5,0,0,Geoffrey,m,0,1,w,0,1
0,2,22,0,1,Jill,f,1,0,w,0,1
1,4,21,0,1,Kenya,f,1,0,b,1,0
0,3,6,0,1,Latonya,f,1,0,b,1,0
0,3,16,0,1,Laurie,f,1,0,w,0,1
0,3,4,1,0,Rasheed,m,0,1,b,1,0
0,3,4,0,1,Anne,f,1,0,w,0,1
0,4,4,0,1,Ebony,f,1,0,b,1,0
0,3,3,1,1,Emily,f,1,0,w,0,1
0,4,5,0,1,Tanisha,f,1,0,b,1,0
0,2,3,0,0,Allison,f,1,0,w,0,1
0,4,6,0,1,Anne,f,1,0,w,0,1
0,4,6,0,1,Ebony,f,1,0,b,1,0
0,4,21,0,1,Emily,f,1,0,w,0,1
0,1,9,0,1,Kenya,f,1,0,b,1,0
0,3,3,1,1,Tanisha,f,1,0,b,1,0
0,4,11,0,1,Allison,f,1,0,w,0,1
0,3,3,0,1,Jamal,m,0,1,b,1,0
1,2,6,0,0,Jay,m,0,1,w,0,1
0,4,11,0,1,Keisha,f,1,0,b,1,0
0,3,3,0,1,Brad,m,0,1,w,0,1
0,2,6,0,0,Kareem,m,0,1,b,1,0
0,4,4,0,1,Carrie,f,1,0,w,0,1
0,4,11,0,1,Ebony,f,1,0,b,1,0
0,5,7,1,1,Latonya,f,1,0,b,1,0
0,4,2,0,1,Meredith,f,1,0,w,0,1
0,3,3,1,1,Anne,f,1,0,w,0,1
0,4,4,0,1,Latoya,f,1,0,b,1,0
0,3,3,0,1,Meredith,f,1,0,w,0,1
0,3,6,0,0,Meredith,f,1,0,w,0,1
0,3,5,0,1,Tamika,f,1,0,b,1,0
0,2,4,0,0,Tanisha,f,1,0,b,1,0
0,4,11,0,1,Anne,f,1,0,w,0,1
0,3,11,0,1,Ebony,f,1,0,b,1,0
0,3,3,1,1,Kristen,f,1,0,w,0,1
0,4,6,0,1,Tanisha,f,1,0,b,1,0
1,4,8,0,1,Allison,f,1,0,w,0,1
0,3,6,0,1,Brett,m,0,1,w,0,1
0,3,5,0,1,Ebony,f,1,0,b,1,0
0,4,7,1,0,Jay,m,0,1,w,0,1
0,3,10,0,1,Jill,f,1,0,w,0,1
0,3,3,0,1,Kareem,m,0,1,b,1,0
0,4,11,0,1,Kenya,f,1,0,b,1,0
0,4,7,0,0,Latonya,f,1,0,b,1,0
1,4,21,0,1,Allison,f,1,0,w,0,1
0,2,13,0,1,Ebony,f,1,0,b,1,0
0,1,11,0,1,Emily,f,1,0,w,0,1
0,4,20,0,1,Geoffrey,m,0,1,w,0,1
0,3,10,1,1,Latonya,f,1,0,b,1,0
0,5,10,0,1,Leroy,m,0,1,b,1,0
0,3,11,0,1,Todd,m,0,1,w,0,1
0,2,9,1,1,Tremayne,m,0,1,b,1,0
0,4,6,0,1,Aisha,f,1,0,b,1,0
1,4,2,1,1,Aisha,f,1,0,b,1,0
0,3,7,0,0,Anne,f,1,0,w,0,1
0,6,8,0,1,Brad,m,0,1,w,0,1
1,6,8,0,1,Brad,m,0,1,w,0,1
0,3,7,0,0,Brendan,m,0,1,w,0,1
0,4,2,1,1,Carrie,f,1,0,w,0,1
0,6,18,0,1,Carrie,f,1,0,w,0,1
0,4,2,1,1,Darnell,m,0,1,b,1,0
0,2,10,0,1,Ebony,f,1,0,b,1,0
0,6,8,0,1,Ebony,f,1,0,b,1,0
0,3,7,0,0,Hakim,m,0,1,b,1,0
0,4,2,1,1,Hakim,m,0,1,b,1,0
0,5,8,0,1,Jay,m,0,1,w,0,1
0,4,2,1,1,Jill,f,1,0,w,0,1
0,4,8,0,1,Kareem,m,0,1,b,1,0
0,4,8,0,0,Keisha,f,1,0,b,1,0
0,6,8,0,1,Kenya,f,1,0,b,1,0
0,6,8,0,1,Kristen,f,1,0,w,0,1
0,3,7,0,0,Lakisha,f,1,0,b,1,0
0,4,6,0,1,Laurie,f,1,0,w,0,1
0,3,7,0,0,Matthew,m,0,1,w,0,1
0,4,6,0,1,Meredith,f,1,0,w,0,1
0,4,6,0,1,Rasheed,m,0,1,b,1,0
0,4,6,0,1,Tanisha,f,1,0,b,1,0
0,5,26,0,0,Todd,m,0,1,w,0,1
0,6,8,0,0,Todd,m,0,1,w,0,1
0,4,14,0,1,Tyrone,m,0,1,b,1,0
0,6,8,0,1,Anne,f,1,0,w,0,1
0,4,14,0,1,Anne,f,1,0,w,0,1
0,5,26,0,0,Ebony,f,1,0,b,1,0
0,5,26,0,0,Jill,f,1,0,w,0,1
0,6,18,0,1,Kenya,f,1,0,b,1,0
0,4,8,0,1,Meredith,f,1,0,w,0,1
0,3,7,0,0,Meredith,f,1,0,w,0,1
0,4,8,0,1,Rasheed,m,0,1,b,1,0
0,4,14,0,1,Rasheed,m,0,1,b,1,0
0,4,6,0,1,Tamika,f,1,0,b,1,0
0,6,18,0,1,Todd,m,0,1,w,0,1
0,4,2,1,1,Tremayne,m,0,1,b,1,0
0,4,2,1,1,Aisha,f,1,0,b,1,0
0,6,8,0,1,Anne,f,1,0,w,0,1
0,3,7,0,0,Brendan,m,0,1,w,0,1
0,4,6,0,1,Leroy,m,0,1,b,1,0
0,2,10,0,1,Allison,f,1,0,w,0,1
0,5,8,0,1,Geoffrey,m,0,1,w,0,1
0,4,8,0,0,Hakim,m,0,1,b,1,0
0,6,8,0,0,Rasheed,m,0,1,b,1,0
0,4,6,0,1,Anne,f,1,0,w,0,1
0,3,7,0,0,Ebony,f,1,0,b,1,0
0,4,2,1,1,Laurie,f,1,0,w,0,1
0,6,8,0,1,Tanisha,f,1,0,b,1,0
0,4,6,0,1,Aisha,f,1,0,b,1,0
0,4,2,1,1,Brendan,m,0,1,w,0,1
0,3,7,0,0,Neil,m,0,1,w,0,1
0,6,8,0,1,Tamika,f,1,0,b,1,0
0,2,10,0,1,Brendan,m,0,1,w,0,1
0,5,8,0,1,Kenya,f,1,0,b,1,0
0,4,8,0,0,Neil,m,0,1,w,0,1
0,6,8,0,0,Tyrone,m,0,1,b,1,0
0,4,6,0,1,Anne,f,1,0,w,0,1
0,5,26,0,0,Brendan,m,0,1,w,0,1
0,6,18,0,1,Brett,m,0,1,w,0,1
0,6,8,0,1,Greg,m,0,1,w,0,1
0,4,8,0,1,Hakim,m,0,1,b,1,0
0,4,14,0,1,Jamal,m,0,1,b,1,0
0,4,2,1,1,Jermaine,m,0,1,b,1,0
0,3,7,0,0,Kareem,m,0,1,b,1,0
0,4,14,0,1,Brendan,m,0,1,w,0,1
0,5,26,0,0,Jamal,m,0,1,b,1,0
0,6,18,0,1,Latonya,f,1,0,b,1,0
0,4,8,0,1,Matthew,m,0,1,w,0,1
0,3,7,0,0,Carrie,f,1,0,w,0,1
0,4,14,0,1,Ebony,f,1,0,b,1,0
0,5,26,0,0,Emily,f,1,0,w,0,1
0,6,18,0,1,Jill,f,1,0,w,0,1
0,4,8,0,1,Tamika,f,1,0,b,1,0
0,4,6,0,1,Tanisha,f,1,0,b,1,0
0,4,2,1,1,Todd,m,0,1,w,0,1
0,6,8,0,1,Tyrone,m,0,1,b,1,0
0,6,8,0,1,Aisha,f,1,0,b,1,0
0,4,2,1,1,Brendan,m,0,1,w,0,1
0,3,7,0,0,Jay,m,0,1,w,0,1
0,4,6,0,1,Lakisha,f,1,0,b,1,0
0,4,2,1,1,Brett,m,0,1,w,0,1
0,6,8,0,1,Keisha,f,1,0,b,1,0
0,4,6,0,1,Laurie,f,1,0,w,0,1
0,3,7,0,0,Rasheed,m,0,1,b,1,0
0,4,2,1,1,Brett,m,0,1,w,0,1
0,3,7,0,0,Hakim,m,0,1,b,1,0
0,6,8,0,1,Leroy,m,0,1,b,1,0
0,4,6,0,1,Todd,m,0,1,w,0,1
0,4,8,0,1,Aisha,f,1,0,b,1,0
0,5,26,0,0,Brett,m,0,1,w,0,1
0,4,14,0,1,Lakisha,f,1,0,b,1,0
0,6,18,0,1,Matthew,m,0,1,w,0,1
0,5,8,0,1,Anne,f,1,0,w,0,1
0,2,10,0,1,Kenya,f,1,0,b,1,0
0,4,8,0,0,Lakisha,f,1,0,b,1,0
0,6,8,0,0,Sarah,f,1,0,w,0,1
0,2,6,0,1,Emily,f,1,0,w,0,1
0,3,8,0,0,Jamal,m,0,1,b,1,0
0,4,10,1,1,Jermaine,m,0,1,b,1,0
0,3,10,0,0,Sarah,f,1,0,w,0,1
0,3,7,0,0,Greg,m,0,1,w,0,1
0,2,6,0,0,Jamal,m,0,1,b,1,0
0,4,7,0,1,Lakisha,f,1,0,b,1,0
0,4,4,1,1,Todd,m,0,1,w,0,1
0,3,4,0,1,Carrie,f,1,0,w,0,1
0,4,12,0,1,Lakisha,f,1,0,b,1,0
0,1,1,0,1,Latonya,f,1,0,b,1,0
1,3,5,0,1,Meredith,f,1,0,w,0,1
0,2,6,0,1,Anne,f,1,0,w,0,1
0,4,7,0,1,Carrie,f,1,0,w,0,1
0,2,5,0,1,Jermaine,m,0,1,b,1,0
0,3,6,0,1,Keisha,f,1,0,b,1,0
0,3,10,0,1,Latoya,f,1,0,b,1,0
0,3,5,0,0,Meredith,f,1,0,w,0,1
0,4,4,0,1,Aisha,f,1,0,b,1,0
0,2,4,0,1,Carrie,f,1,0,w,0,1
0,4,6,0,1,Anne,f,1,0,w,0,1
0,4,6,0,1,Emily,f,1,0,w,0,1
0,4,4,0,1,Latoya,f,1,0,b,1,0
0,2,19,0,1,Tamika,f,1,0,b,1,0
0,3,7,0,1,Anne,f,1,0,w,0,1
0,3,3,0,1,Kareem,m,0,1,b,1,0
0,2,5,0,1,Meredith,f,1,0,w,0,1
0,3,5,0,0,Rasheed,m,0,1,b,1,0
0,2,12,0,1,Aisha,f,1,0,b,1,0
0,3,5,0,0,Aisha,f,1,0,b,1,0
0,4,4,0,1,Emily,f,1,0,w,0,1
0,2,12,0,1,Latonya,f,1,0,b,1,0
0,2,5,0,1,Laurie,f,1,0,w,0,1
0,3,9,0,1,Meredith,f,1,0,w,0,1
0,4,6,0,1,Aisha,f,1,0,b,1,0
0,4,6,0,1,Keisha,f,1,0,b,1,0
0,3,4,0,1,Laurie,f,1,0,w,0,1
0,4,6,0,1,Meredith,f,1,0,w,0,1
0,4,5,0,1,Aisha,f,1,0,b,1,0
0,4,6,0,1,Emily,f,1,0,w,0,1
0,3,5,0,1,Kristen,f,1,0,w,0,1
0,3,5,0,1,Tanisha,f,1,0,b,1,0
0,3,7,0,1,Allison,f,1,0,w,0,1
0,1,4,0,1,Ebony,f,1,0,b,1,0
0,3,6,0,0,Greg,m,0,1,w,0,1
0,3,7,0,0,Lakisha,f,1,0,b,1,0
0,4,14,0,1,Carrie,f,1,0,w,0,1
1,4,11,0,1,Ebony,f,1,0,b,1,0
0,2,15,0,1,Latoya,f,1,0,b,1,0
0,5,14,0,1,Sarah,f,1,0,w,0,1
0,3,6,0,1,Kristen,f,1,0,w,0,1
0,4,9,0,1,Laurie,f,1,0,w,0,1
0,3,5,0,1,Tamika,f,1,0,b,1,0
0,3,7,0,1,Tanisha,f,1,0,b,1,0
0,3,7,0,1,Aisha,f,1,0,b,1,0
0,1,4,0,1,Allison,f,1,0,w,0,1
0,3,8,0,1,Carrie,f,1,0,w,0,1
0,3,7,0,0,Darnell,m,0,1,b,1,0
0,3,7,0,0,Emily,f,1,0,w,0,1
0,3,6,0,1,Keisha,f,1,0,b,1,0
0,3,9,0,1,Laurie,f,1,0,w,0,1
0,4,8,0,1,Tamika,f,1,0,b,1,0
0,2,6,0,0,Jay,m,0,1,w,0,1
0,2,5,0,0,Latonya,f,1,0,b,1,0
0,3,7,0,0,Aisha,f,1,0,b,1,0
0,3,6,0,0,Allison,f,1,0,w,0,1
0,2,5,0,1,Jill,f,1,0,w,0,1
0,4,3,0,1,Lakisha,f,1,0,b,1,0
0,5,7,1,1,Latonya,f,1,0,b,1,0
0,2,4,0,1,Laurie,f,1,0,w,0,1
0,2,3,0,0,Sarah,f,1,0,w,0,1
0,3,3,0,1,Tanisha,f,1,0,b,1,0
0,5,8,0,1,Anne,f,1,0,w,0,1
0,2,7,0,1,Latonya,f,1,0,b,1,0
0,2,5,0,1,Meredith,f,1,0,w,0,1
0,4,7,0,1,Tamika,f,1,0,b,1,0
0,4,12,0,1,Brendan,m,0,1,w,0,1
0,4,4,0,1,Jamal,m,0,1,b,1,0
0,5,19,0,1,Matthew,m,0,1,w,0,1
0,2,5,0,1,Tremayne,m,0,1,b,1,0
0,2,6,1,0,Allison,f,1,0,w,0,1
0,3,3,0,1,Latoya,f,1,0,b,1,0
0,3,4,0,1,Neil,m,0,1,w,0,1
0,3,6,0,1,Tyrone,m,0,1,b,1,0
0,3,6,0,0,Brendan,m,0,1,w,0,1
0,2,4,1,0,Ebony,f,1,0,b,1,0
0,3,4,0,1,Sarah,f,1,0,w,0,1
0,3,3,0,1,Tanisha,f,1,0,b,1,0
0,2,6,0,1,Anne,f,1,0,w,0,1
0,3,5,0,0,Brendan,m,0,1,w,0,1
0,4,20,0,1,Ebony,f,1,0,b,1,0
0,3,6,0,1,Hakim,m,0,1,b,1,0
0,4,11,0,1,Kristen,f,1,0,w,0,1
0,2,6,0,1,Tamika,f,1,0,b,1,0
0,4,6,0,1,Carrie,f,1,0,w,0,1
0,3,6,1,0,Jermaine,m,0,1,b,1,0
0,4,8,0,1,Jill,f,1,0,w,0,1
0,2,6,0,1,Keisha,f,1,0,b,1,0
0,5,8,0,1,Latoya,f,1,0,b,1,0
0,3,4,0,0,Matthew,m,0,1,w,0,1
1,3,3,0,1,Carrie,f,1,0,w,0,1
1,2,2,0,0,Kenya,f,1,0,b,1,0
0,3,6,0,0,Aisha,f,1,0,b,1,0
0,3,5,0,1,Laurie,f,1,0,w,0,1
0,4,2,0,1,Sarah,f,1,0,w,0,1
0,2,6,0,0,Sarah,f,1,0,w,0,1
0,2,3,0,1,Tamika,f,1,0,b,1,0
0,4,7,0,1,Tanisha,f,1,0,b,1,0
0,4,6,0,1,Carrie,f,1,0,w,0,1
0,4,6,0,1,Latonya,f,1,0,b,1,0
0,2,14,0,1,Laurie,f,1,0,w,0,1
0,2,6,0,1,Tanisha,f,1,0,b,1,0
1,3,6,0,1,Anne,f,1,0,w,0,1
0,2,5,0,0,Rasheed,m,0,1,b,1,0
0,4,20,0,1,Jill,f,1,0,w,0,1
0,4,5,0,1,Keisha,f,1,0,b,1,0
0,3,3,0,1,Kristen,f,1,0,w,0,1
0,3,15,0,1,Tanisha,f,1,0,b,1,0
0,4,5,0,1,Allison,f,1,0,w,0,1
0,3,5,0,1,Emily,f,1,0,w,0,1
0,3,4,0,1,Lakisha,f,1,0,b,1,0
0,4,5,0,1,Latonya,f,1,0,b,1,0
0,2,4,0,1,Matthew,m,0,1,w,0,1
0,3,4,0,0,Tyrone,m,0,1,b,1,0
0,3,3,0,1,Kristen,f,1,0,w,0,1
0,4,10,0,1,Latoya,f,1,0,b,1,0
0,3,5,0,1,Laurie,f,1,0,w,0,1
0,3,5,0,1,Tamika,f,1,0,b,1,0
0,3,5,0,0,Emily,f,1,0,w,0,1
0,3,6,0,0,Keisha,f,1,0,b,1,0
0,3,16,0,1,Laurie,f,1,0,w,0,1
0,4,6,0,1,Sarah,f,1,0,w,0,1
0,4,8,0,1,Tamika,f,1,0,b,1,0
0,3,8,0,1,Tanisha,f,1,0,b,1,0
0,3,4,0,1,Aisha,f,1,0,b,1,0
0,3,3,1,1,Kristen,f,1,0,w,0,1
0,4,4,0,1,Lakisha,f,1,0,b,1,0
0,2,5,0,1,Laurie,f,1,0,w,0,1
0,3,6,0,1,Aisha,f,1,0,b,1,0
1,3,16,0,1,Allison,f,1,0,w,0,1
0,3,3,1,1,Latoya,f,1,0,b,1,0
0,4,6,0,1,Laurie,f,1,0,w,0,1
0,4,11,0,1,Allison,f,1,0,w,0,1
0,5,7,1,1,Anne,f,1,0,w,0,1
0,3,6,0,0,Anne,f,1,0,w,0,1
0,2,5,1,1,Darnell,m,0,1,b,1,0
0,4,2,0,1,Keisha,f,1,0,b,1,0
0,4,4,0,1,Latoya,f,1,0,b,1,0
0,3,2,1,1,Tanisha,f,1,0,b,1,0
0,2,6,0,0,Todd,m,0,1,w,0,1
0,3,3,1,1,Ebony,f,1,0,b,1,0
0,3,16,0,1,Emily,f,1,0,w,0,1
0,4,4,0,1,Latonya,f,1,0,b,1,0
0,3,8,0,1,Laurie,f,1,0,w,0,1
0,4,11,0,1,Aisha,f,1,0,b,1,0
0,5,7,1,1,Allison,f,1,0,w,0,1
0,2,6,1,0,Jamal,m,0,1,b,1,0
0,3,2,0,1,Jay,m,0,1,w,0,1
0,4,4,0,1,Jill,f,1,0,w,0,1
0,4,4,0,1,Latonya,f,1,0,b,1,0
1,3,7,0,1,Allison,f,1,0,w,0,1
0,5,13,0,1,Anne,f,1,0,w,0,1
0,3,6,0,1,Ebony,f,1,0,b,1,0
0,3,5,0,1,Kenya,f,1,0,b,1,0
1,1,6,0,0,Emily,f,1,0,w,0,1
1,3,6,0,1,Geoffrey,m,0,1,w,0,1
1,2,8,0,0,Kareem,m,0,1,b,1,0
1,3,11,0,1,Kenya,f,1,0,b,1,0
0,4,14,0,1,Kristen,f,1,0,w,0,1
0,3,7,0,1,Latonya,f,1,0,b,1,0
0,2,6,0,1,Meredith,f,1,0,w,0,1
0,3,8,0,1,Tanisha,f,1,0,b,1,0
0,4,7,0,1,Aisha,f,1,0,b,1,0
0,3,5,0,1,Anne,f,1,0,w,0,1
0,2,8,0,0,Brendan,m,0,1,w,0,1
0,3,4,0,1,Emily,f,1,0,w,0,1
0,5,7,0,1,Jay,m,0,1,w,0,1
0,1,3,0,1,Keisha,f,1,0,b,1,0
1,2,8,0,0,Latonya,f,1,0,b,1,0
1,1,8,0,1,Tamika,f,1,0,b,1,0
0,4,14,0,1,Aisha,f,1,0,b,1,0
0,5,26,0,0,Anne,f,1,0,w,0,1
0,4,2,1,1,Brad,m,0,1,w,0,1
0,4,8,0,1,Carrie,f,1,0,w,0,1
0,6,8,0,1,Ebony,f,1,0,b,1,0
0,4,6,0,1,Emily,f,1,0,w,0,1
0,6,18,0,1,Geoffrey,m,0,1,w,0,1
0,4,6,0,1,Greg,m,0,1,w,0,1
0,4,2,1,1,Greg,m,0,1,w,0,1
0,3,7,0,0,Hakim,m,0,1,b,1,0
0,5,26,0,0,Hakim,m,0,1,b,1,0
0,4,14,0,1,Jermaine,m,0,1,b,1,0
0,4,8,0,1,Jill,f,1,0,w,0,1
0,4,2,1,1,Jill,f,1,0,w,0,1
0,3,7,0,0,Kareem,m,0,1,b,1,0
0,6,8,0,1,Keisha,f,1,0,b,1,0
0,6,8,0,1,Kenya,f,1,0,b,1,0
0,4,2,1,1,Latoya,f,1,0,b,1,0
0,4,14,0,1,Latoya,f,1,0,b,1,0
0,6,18,0,1,Laurie,f,1,0,w,0,1
0,4,6,0,1,Matthew,m,0,1,w,0,1
0,6,18,0,1,Meredith,f,1,0,w,0,1
0,4,6,0,1,Sarah,f,1,0,w,0,1
0,3,7,0,0,Tamika,f,1,0,b,1,0
0,6,8,0,1,Todd,m,0,1,w,0,1
0,3,7,0,0,Tremayne,m,0,1,b,1,0
0,4,8,0,1,Tremayne,m,0,1,b,1,0
0,5,26,0,0,Tyrone,m,0,1,b,1,0
0,4,16,0,1,Ebony,f,1,0,b,1,0
0,2,1,0,1,Emily,f,1,0,w,0,1
0,5,26,0,1,Jill,f,1,0,w,0,1
0,5,5,0,0,Lakisha,f,1,0,b,1,0
0,3,8,0,0,Greg,m,0,1,w,0,1
0,4,10,1,1,Jay,m,0,1,w,0,1
0,3,10,0,0,Leroy,m,0,1,b,1,0
0,2,6,0,1,Rasheed,m,0,1,b,1,0
0,6,8,0,1,Aisha,f,1,0,b,1,0
0,4,6,0,1,Kareem,m,0,1,b,1,0
0,4,2,1,1,Matthew,m,0,1,w,0,1
0,3,7,0,0,Meredith,f,1,0,w,0,1
1,2,10,0,1,Greg,m,0,1,w,0,1
1,4,8,0,0,Jay,m,0,1,w,0,1
1,6,8,0,0,Kareem,m,0,1,b,1,0
1,5,8,0,1,Tamika,f,1,0,b,1,0
0,2,2,0,0,Anne,f,1,0,w,0,1
0,5,13,0,1,Latoya,f,1,0,b,1,0
0,3,14,0,1,Meredith,f,1,0,w,0,1
0,5,18,0,0,Tanisha,f,1,0,b,1,0
0,4,6,0,1,Greg,m,0,1,w,0,1
0,6,8,0,1,Jamal,m,0,1,b,1,0
0,3,7,0,0,Latoya,f,1,0,b,1,0
0,4,2,1,1,Neil,m,0,1,w,0,1
0,4,16,0,1,Allison,f,1,0,w,0,1
0,5,13,0,1,Ebony,f,1,0,b,1,0
0,3,13,0,1,Lakisha,f,1,0,b,1,0
0,4,11,0,1,Meredith,f,1,0,w,0,1
1,4,2,1,1,Brett,m,0,1,w,0,1
1,4,6,0,1,Ebony,f,1,0,b,1,0
